DateTime,RecordingTime,Values,
,16.832846,0.063392,
,16.846424,0.939956,
,16.859411,1.659987,
,16.872593,0.655888,
,16.887619,0.805521,
,16.901033,1.956068,
,16.914577,0.822757,
,16.928097,0.796439,
,16.941345,1.564261,
,16.955067,0.944358,
,16.968414,0.076224,
,16.981724,0.411544,
,16.994928,1.43483,
,17.007923,0.769434,
,17.021479,0.966672,
,17.035023,0.13722,
,17.049904,0.705032,
,17.063169,0.911069,
,17.078247,0.896463,
,17.091595,1.373936,
,17.105747,0.40147,
,17.11908,1.330217,
,17.133757,0.717627,
,17.146959,1.065114,
,17.161386,0.899333,
,17.174618,-0.070699,
,17.18819,0.70633,
,17.201218,0.459944,
,17.215534,0.619246,
,17.228197,0.683286,
,17.241756,1.798551,
,17.256191,1.109826,
,17.269497,0.771255,
,17.282528,1.253566,
,17.29562,0.872616,
,17.30855,1.165235,
,17.321512,1.645657,
,17.33497,0.587781,
,17.348679,0.020942,
,17.362194,1.136736,
,17.375185,0.989758,
,17.389177,0.972066,
,17.402058,0.992171,
,17.415802,1.131285,
,17.428947,0.957307,
,17.443506,1.04355,
,17.456558,0.870982,
,17.469915,0.510787,
,17.482584,0.566358,
,17.495934,0.781626,
,17.512196,0.818428,
,17.525248,0.335269,
,17.540812,1.823972,
,17.554895,0.264942,
,17.56909,0.287741,
,17.583569,0.954701,
,17.598141,0.836108,
,17.611294,1.567133,
,17.624458,1.334511,
,17.637182,0.900777,
,17.651516,1.002411,
,17.664743,1.22702,
,17.679514,1.243101,
,17.692621,1.342736,
,17.706278,0.632253,
,17.719162,1.795823,
,17.731621,1.256809,
,17.746675,0.760998,
,17.760122,1.37495,
,17.775038,0.92333,
,17.78809,0.900263,
,17.802164,1.340396,
,17.815886,0.888358,
,17.829323,-0.025388,
,17.84341,0.475099,
,17.857277,0.625017,
,17.872046,1.448066,
,17.885656,0.844049,
,17.900766,0.421337,
,17.91432,0.870379,
,17.927977,0.92403,
,17.941473,1.283008,
,17.956524,0.968654,
,17.969961,0.342462,
,17.984474,0.986659,
,17.997812,1.006152,
,18.011112,0.221208,
,18.023998,1.193513,
,18.037256,1.056515,
,18.0513,0.26111,
,18.065445,0.890914,
,18.078758,1.702132,
,18.092731,0.881136,
,18.105843,0.020942,
,18.118757,0.699539,
,18.131718,0.755867,
,18.145004,0.783404,
,18.161144,1.342906,
,18.174711,0.614751,
,18.187061,1.172271,
,18.201748,1.715431,
,18.215822,0.862537,
,18.228832,0.903757,
,18.242464,-0.138837,
,18.256155,0.934727,
,18.268938,0.085321,
,18.283211,0.891555,
,18.295818,0.74158,
,18.310266,1.825265,
,18.324089,0.898539,
,18.337082,1.054873,
,18.349989,0.674588,
,18.363436,0.853071,
,18.378078,1.453863,
,18.390665,0.552007,
,18.405149,1.871141,
,18.419426,0.543267,
,18.433289,0.372402,
,18.447475,1.744649,
,18.460653,0.887023,
,18.474085,1.133322,
,18.488415,1.102761,
,18.501015,0.650034,
,18.515522,1.746592,
,18.529438,0.700426,
,18.543589,0.690115,
,18.556269,1.103165,
,18.569405,0.547689,
,18.582281,0.031772,
,18.59671,0.748434,
,18.609957,0.797671,
,18.623247,0.9843,
,18.636711,0.558248,
,18.65134,0.330883,
,18.666096,1.074317,
,18.679928,0.012761,
,18.694208,0.66289,
,18.707701,0.914554,
,18.722994,1.268295,
,18.737158,1.489925,
,18.750443,1.32628,
,18.764324,0.986791,
,18.777985,0.260086,
,18.792971,0.279852,
,18.806143,1.007575,
,18.820747,1.288415,
,18.834005,0.899879,
,18.849279,1.145537,
,18.862789,1.984612,
,18.876318,0.985438,
,18.890717,0.831698,
,18.904222,1.140206,
,18.91787,1.66457,
,18.931517,0.846431,
,18.94599,1.323192,
,18.959717,1.159628,
,18.973248,1.74836,
,18.98653,1.085558,
,19.001503,0.674922,
,19.014963,0.949772,
,19.028673,1.653249,
,19.043671,0.900106,
,19.057577,1.711678,
,19.070881,0.441277,
,19.083742,0.67662,
,19.098707,0.898155,
,19.112516,-0.115997,
,19.126158,0.889065,
,19.140167,0.477391,
,19.153784,1.447545,
,19.167833,1.493569,
,19.18132,0.132404,
,19.194757,-0.136163,
,19.209167,1.015854,
,19.224657,0.643008,
,19.238152,1.007869,
,19.252329,0.861627,
,19.265163,1.801466,
,19.279812,-0.064843,
,19.293102,0.905769,
,19.307972,1.813174,
,19.32188,1.021611,
,19.335932,-0.138054,
,19.350014,0.960791,
,19.363882,0.986169,
,19.376713,0.937649,
,19.390436,1.915803,
,19.403627,1.343034,
,19.417339,0.892348,
,19.431406,0.865571,
,19.4452,1.513111,
,19.459177,0.542694,
,19.473558,1.234012,
,19.48786,0.844713,
,19.501205,0.96106,
,19.516409,0.937364,
,19.53042,0.262286,
,19.543539,0.920324,
,19.557671,0.471335,
,19.572931,0.657719,
,19.587133,0.395122,
,19.601784,1.853182,
,19.615446,0.834004,
,19.62882,0.021482,
,19.642824,1.616213,
,19.656317,0.233024,
,19.671431,0.901681,
,19.68581,1.375082,
,19.700058,1.160771,
,19.713377,1.252995,
,19.727018,1.371823,
,19.739725,1.256885,
,19.752813,1.594653,
,19.766678,0.891048,
,19.783228,0.931728,
,19.798603,1.238392,
,19.813423,0.892548,
,19.828146,1.734677,
,19.842501,1.111324,
,19.855774,1.567133,
,19.870333,0.879263,
,19.884329,0.508186,
,19.899628,0.904557,
,19.913054,0.719427,
,19.926237,-0.129138,
,19.940451,0.861036,
,19.954464,1.998725,
,19.968531,-0.140599,
,19.981659,0.948678,
,19.994513,0.635292,
,20.009045,1.543247,
,20.022919,0.724478,
,20.03669,0.931968,
,20.050579,1.28277,
,20.065308,0.801565,
,20.078514,1.312516,
,20.092186,0.649457,
,20.107164,1.526415,
,20.122046,0.694753,
,20.135546,1.604881,
,20.150703,0.748384,
,20.164646,0.900003,
,20.178385,1.956857,
,20.192152,0.995109,
,20.205421,1.315028,
,20.219021,0.991414,
,20.232464,0.655477,
,20.246042,0.905159,
,20.259151,0.899356,
,20.272182,1.018176,
,20.287987,1.165994,
,20.300997,1.738952,
,20.31599,0.455644,
,20.328678,0.901104,
,20.341438,1.375877,
,20.355951,1.969398,
,20.370173,0.641968,
,20.383419,1.264536,
,20.397512,0.849281,
,20.411537,1.28384,
,20.424658,0.899634,
,20.440346,0.890877,
,20.455692,0.973934,
,20.473112,1.573843,
,20.488155,0.880827,
,20.501968,-0.159623,
,20.515614,0.521377,
,20.529823,0.94249,
,20.543272,0.147029,
,20.55784,0.0793,
,20.57173,0.870478,
,20.584572,0.974737,
,20.598022,0.627094,
,20.612309,0.919997,
,20.625414,0.843457,
,20.64045,0.906322,
,20.653667,0.122671,
,20.667097,0.870807,
,20.683126,0.899988,
,20.696178,-0.029519,
,20.709141,1.066235,
,20.722845,0.888122,
,20.736652,0.895943,
,20.749701,1.05334,
,20.763773,1.39957,
,20.777885,0.77068,
,20.792126,0.814618,
,20.80644,0.892973,
,20.818966,0.899879,
,20.833876,0.554571,
,20.84745,1.118925,
,20.86134,0.915503,
,20.874271,-0.002561,
,20.887848,0.702338,
,20.90122,0.641285,
,20.915022,0.900147,
,20.929142,0.890008,
,20.942482,0.000295,
,20.95579,0.802986,
,20.969328,1.035705,
,20.983065,0.945266,
,20.997063,0.848033,
,21.011024,0.838385,
,21.025696,0.903364,
,21.039738,0.900721,
,21.053267,1.066966,
,21.066818,0.948073,
,21.081881,0.833955,
,21.096071,0.68266,
,21.110592,0.676741,
,21.124716,1.069144,
,21.139809,1.517831,
,21.154036,1.911871,
,21.1691,0.832183,
,21.182756,1.276067,
,21.196226,0.960224,
,21.208878,1.691105,
,21.223013,0.025318,
,21.235941,0.864782,
,21.250942,1.902491,
,21.264584,-0.100954,
,21.277328,0.167223,
,21.291739,0.267999,
,21.304548,0.879447,
,21.317379,0.90965,
,21.332081,1.14856,
,21.34519,1.011751,
,21.357824,-0.153766,
,21.370745,0.890369,
,21.38356,0.424521,
,21.397961,0.915703,
,21.412481,0.987206,
,21.42551,0.677738,
,21.439278,0.699653,
,21.454617,0.874438,
,21.468481,0.357936,
,21.483017,1.312023,
,21.497866,1.42356,
,21.512999,0.835817,
,21.526123,1.33908,
,21.540083,0.015833,
,21.553303,0.734964,
,21.566236,1.543863,
,21.580021,1.44164,
,21.593943,0.899622,
,21.608124,0.794431,
,21.622471,0.900011,
,21.636465,1.811462,
,21.650234,0.829234,
,21.66396,1.22021,
,21.677248,0.91347,
,21.69112,1.05687,
,21.703934,0.954611,
,21.71735,0.60607,
,21.732063,1.461992,
,21.745625,0.322303,
,21.759613,1.000697,
,21.772461,1.488942,
,21.785313,0.879189,
,21.799225,0.89352,
,21.812744,0.42085,
,21.825512,0.898282,
,21.839407,0.834677,
,21.852295,1.427644,
,21.8654,-0.016909,
,21.880165,0.499605,
,21.893349,1.817216,
,21.90683,0.95239,
,21.920843,0.710115,
,21.934162,1.132303,
,21.946941,0.921173,
,21.960634,1.252501,
,21.973719,0.930845,
,21.986944,0.345803,
,21.999866,1.517077,
,22.013403,1.092741,
,22.027441,1.034904,
,22.041063,0.774926,
,22.054415,0.272216,
,22.067394,1.04039,
,22.080725,1.16028,
,22.093437,0.438585,
,22.106096,0.783272,
,22.119007,0.481832,
,22.132336,0.844109,
,22.145906,0.775537,
,22.158552,0.74038,
,22.17198,0.664353,
,22.185169,0.275964,
,22.198278,0.935374,
,22.211597,1.636618,
,22.224371,0.943193,
,22.239782,0.146306,
,22.25316,0.76566,
,22.266626,0.758239,
,22.27989,1.5854,
,22.294815,1.112002,
,22.310715,1.041231,
,22.324617,0.899532,
,22.339466,0.916286,
,22.352585,0.890237,
,22.366055,1.326029,
,22.378624,0.849137,
,22.39484,0.051876,
,22.409937,1.482964,
,22.424013,0.429232,
,22.439798,0.656141,
,22.453043,0.897998,
,22.466919,0.961965,
,22.481579,1.750602,
,22.495911,0.228782,
,22.509008,0.900994,
,22.522001,1.353535,
,22.535313,0.906589,
,22.547762,1.265155,
,22.562761,0.688057,
,22.575863,0.067602,
,22.591444,0.678793,
,22.606245,1.013319,
,22.619022,1.104494,
,22.632088,0.930408,
,22.648218,0.797978,
,22.663555,0.300844,
,22.678804,0.304802,
,22.693367,0.881399,
,22.70783,0.736054,
,22.721321,0.428221,
,22.735132,0.984375,
,22.748711,1.053265,
,22.76256,0.190435,
,22.776108,1.150222,
,22.789505,1.103309,
,22.8036,0.184545,
,22.817947,0.501183,
,22.831306,0.810702,
,22.844595,1.786637,
,22.858408,0.56872,
,22.874451,-0.107047,
,22.889809,1.242051,
,22.903002,0.848412,
,22.917967,0.664042,
,22.933784,-0.167479,
,22.948006,1.196992,
,22.961544,0.040815,
,22.974495,1.01011,
,22.988182,0.860248,
,23.001202,0.885746,
,23.015306,0.913889,
,23.028637,0.549548,
,23.043591,1.205424,
,23.056911,1.295066,
,23.070618,0.85159,
,23.085247,1.539555,
,23.100821,0.89035,
,23.114307,0.241674,
,23.128941,1.272034,
,23.14225,0.503807,
,23.155607,1.120906,
,23.169622,0.158814,
,23.183905,1.042944,
,23.198444,1.246785,
,23.213642,1.231649,
,23.227425,0.223843,
,23.241512,0.42014,
,23.256161,0.851308,
,23.269594,0.785428,
,23.284595,1.383236,
,23.299089,0.671966,
,23.31443,0.91113,
,23.329082,0.097696,
,23.343811,0.879584,
,23.358702,0.892465,
,23.373814,0.793743,
,23.387053,0.854584,
,23.399887,1.811645,
,23.41398,0.74661,
,23.427311,1.302545,
,23.441851,0.110603,
,23.454943,1.424858,
,23.469164,0.720052,
,23.482601,0.848077,
,23.495735,1.511558,
,23.508629,0.230145,
,23.523687,0.050519,
,23.53669,0.824174,
,23.549717,0.898801,
,23.56303,1.000352,
,23.575787,0.88179,
,23.58897,0.245823,
,23.602543,1.023112,
,23.616549,0.902351,
,23.630974,0.289393,
,23.645729,0.765754,
,23.660316,1.450628,
,23.674818,1.87974,
,23.689808,-0.082403,
,23.704105,0.404088,
,23.719273,0.82224,
,23.733238,1.217499,
,23.748112,-0.118515,
,23.761881,0.099587,
,23.77524,1.141462,
,23.789286,0.698103,
,23.802389,0.930643,
,23.81654,1.238914,
,23.832735,0.76176,
,23.849838,-0.120324,
,23.864979,0.888205,
,23.879814,0.176454,
,23.893085,1.094121,
,23.906605,1.046671,
,23.920698,0.493547,
,23.934996,1.202635,
,23.948944,0.965274,
,23.962151,0.109123,
,23.978729,1.39357,
,23.993906,0.837156,
,24.009443,0.713779,
,24.022694,-0.084688,
,24.035852,1.096185,
,24.049873,0.898853,
,24.065311,0.544375,
,24.080574,1.941252,
,24.095104,0.970971,
,24.110313,1.215914,
,24.124119,0.511106,
,24.137384,0.501466,
,24.150776,0.897471,
,24.163929,0.892994,
,24.177553,0.000478,
,24.190914,0.537201,
,24.204525,1.226325,
,24.218731,1.91761,
,24.235113,1.739304,
,24.249851,1.209826,
,24.2645,1.658871,
,24.27977,1.680267,
,24.293127,1.067307,
,24.306248,1.931607,
,24.319799,1.895198,
,24.333052,0.976214,
,24.345917,0.592095,
,24.363403,0.785102,
,24.378195,1.363766,
,24.39027,0.994794,
,24.404305,1.03824,
,24.418715,0.934299,
,24.433712,0.842555,
,24.449469,0.997653,
,24.464451,1.684003,
,24.479065,0.520076,
,24.492645,1.222387,
,24.506052,0.139064,
,24.520756,1.874171,
,24.536453,1.233199,
,24.551001,0.911553,
,24.564661,0.420584,
,24.577902,0.315862,
,24.591461,1.263841,
,24.607441,1.01778,
,24.621044,1.797702,
,24.635744,0.310124,
,24.650869,0.727282,
,24.665186,0.019802,
,24.678816,1.002554,
,24.691433,1.030404,
,24.707207,1.61086,
,24.720375,0.961028,
,24.733381,1.335186,
,24.749918,1.054974,
,24.764523,1.297201,
,24.777832,0.923684,
,24.791155,0.866209,
,24.807095,1.4859,
,24.820368,0.383733,
,24.833979,1.206911,
,24.850004,0.698534,
,24.864149,0.94704,
,24.877251,0.972084,
,24.891811,0.967102,
,24.907286,0.15473,
,24.920631,0.700512,
,24.933508,0.876149,
,24.946428,0.882727,
,24.961706,0.444566,
,24.975426,0.052583,
,24.988987,0.811694,
,25.002167,0.896812,
,25.015858,0.898391,
,25.030993,0.888991,
,25.046034,0.975316,
,25.061655,0.84177,
,25.077108,0.930845,
,25.090269,-0.153241,
,25.104868,0.896072,
,25.118275,1.199229,
,25.132061,1.144586,
,25.146961,0.867445,
,25.160273,1.727091,
,25.173634,-0.101274,
,25.187994,0.904762,
,25.201599,0.414804,
,25.215136,0.898038,
,25.228649,0.783775,
,25.244652,0.974405,
,25.259438,1.111324,
,25.272636,0.941768,
,25.285635,-0.075878,
,25.29982,0.945388,
,25.314844,0.814375,
,25.329363,1.069724,
,25.342403,0.641252,
,25.358046,1.368049,
,25.371494,0.36503,
,25.384869,1.168377,
,25.400188,1.992225,
,25.414534,1.728664,
,25.427599,1.96081,
,25.442457,1.300598,
,25.455511,1.984278,
,25.469969,0.459264,
,25.483395,1.054445,
,25.498135,1.373055,
,25.513956,1.444943,
,25.528772,0.726163,
,25.542057,0.74831,
,25.555489,0.883763,
,25.569548,0.691375,
,25.583418,1.230617,
,25.598618,0.92398,
,25.613312,1.675298,
,25.627327,0.903745,
,25.640654,0.190651,
,25.658806,0.91327,
,25.672588,-0.143801,
,25.685822,1.324026,
,25.698755,0.313021,
,25.712261,0.54189,
,25.726986,0.889692,
,25.740772,0.908421,
,25.757221,0.728875,
,25.771046,1.232349,
,25.784769,0.729589,
,25.799623,0.945035,
,25.814661,0.883228,
,25.829653,1.438723,
,25.843039,-0.193162,
,25.855515,1.150286,
,25.87151,0.7191,
,25.886398,1.040582,
,25.900078,1.115316,
,25.912842,0.798244,
,25.92551,1.805543,
,25.93861,1.468055,
,25.95187,0.830387,
,25.966459,0.857865,
,25.981888,1.321362,
,25.995922,0.878622,
,26.011106,1.347862,
,26.026299,0.876503,
,26.041744,0.916738,
,26.055019,0.552385,
,26.068174,1.027348,
,26.084772,0.883966,
,26.099127,1.980482,
,26.112501,0.904789,
,26.125782,0.532443,
,26.139368,1.392222,
,26.153881,0.801384,
,26.16791,0.576084,
,26.181509,0.879966,
,26.196608,0.417298,
,26.211809,0.984561,
,26.226986,0.627996,
,26.242775,0.548752,
,26.257912,0.927724,
,26.273312,0.89389,
,26.286861,1.943932,
,26.300453,0.596589,
,26.314171,0.733321,
,26.33005,1.374288,
,26.34511,0.493791,
,26.358984,0.959114,
,26.375,0.062337,
,26.388611,1.647039,
,26.402639,1.600159,
,26.417904,0.902045,
,26.432505,1.369056,
,26.447525,1.040246,
,26.462963,0.899863,
,26.478724,0.869647,
,26.493418,1.383903,
,26.507362,0.989221,
,26.520882,0.946957,
,26.534586,1.162473,
,26.549238,0.84987,
,26.564823,0.986433,
,26.578308,1.063972,
,26.59226,1.215806,
,26.605431,1.301327,
,26.619135,0.864457,
,26.632559,0.980497,
,26.648996,0.563021,
,26.662983,1.72099,
,26.676331,1.33253,
,26.689411,0.911069,
,26.704496,0.339447,
,26.718584,1.314739,
,26.731787,1.68236,
,26.746782,0.553215,
,26.761106,1.120846,
,26.776505,0.89661,
,26.792044,1.199299,
,26.807644,0.131002,
,26.821857,0.00242,
,26.835209,0.907585,
,26.850775,1.687749,
,26.86557,0.233599,
,26.880545,1.202811,
,26.894325,0.599193,
,26.909172,1.346792,
,26.92374,0.950921,
,26.937122,1.539197,
,26.952166,0.628697,
,26.966339,1.323484,
,26.981382,1.052214,
,26.997007,0.00242,
,27.011824,-0.008592,
,27.025024,1.641792,
,27.038809,0.702537,
,27.052307,0.900921,
,27.06562,0.904082,
,27.082262,0.892162,
,27.095442,0.931865,
,27.109776,0.88975,
,27.122906,1.066574,
,27.136057,0.331124,
,27.150045,0.128698,
,27.163727,0.923625,
,27.179573,0.781736,
,27.193966,0.821112,
,27.208956,0.900008,
,27.223192,1.343034,
,27.236168,0.802307,
,27.250908,1.076812,
,27.265144,1.359374,
,27.27883,0.031534,
,27.291893,1.639919,
,27.305285,-0.064969,
,27.318993,0.782966,
,27.332672,0.375837,
,27.345869,0.276571,
,27.359177,-0.167413,
,27.373659,0.646694,
,27.38888,-0.163383,
,27.402241,0.426681,
,27.415236,0.847639,
,27.428867,1.693555,
,27.443729,0.35501,
,27.457926,0.814356,
,27.47257,0.823325,
,27.486671,0.898855,
,27.501411,1.500941,
,27.515717,0.86655,
,27.529696,0.9563,
,27.54324,0.872637,
,27.556353,0.899925,
,27.570246,1.108596,
,27.583679,0.780987,
,27.597183,1.419031,
,27.610579,1.393615,
,27.623888,1.245166,
,27.637178,1.417326,
,27.652227,1.026345,
,27.666882,1.126721,
,27.680389,0.687969,
,27.693964,0.941768,
,27.70752,0.922057,
,27.722355,0.915599,
,27.736599,1.14162,
,27.751015,1.242651,
,27.764532,1.305841,
,27.779734,0.898719,
,27.793907,1.586354,
,27.808294,0.700626,
,27.822884,0.89874,
,27.837318,1.76263,
,27.852444,1.366298,
,27.865749,0.412215,
,27.879879,-0.050746,
,27.893734,1.185351,
,27.907822,1.783926,
,27.922173,1.534038,
,27.936338,1.251589,
,27.950647,1.691048,
,27.965023,1.268995,
,27.979071,0.788655,
,27.992752,1.363461,
,28.006212,0.901182,
,28.020834,1.439193,
,28.035118,0.310861,
,28.049252,0.917858,
,28.063349,1.283444,
,28.077717,0.894528,
,28.091585,-0.062078,
,28.104792,0.886426,
,28.118401,0.23871,
,28.132483,0.999522,
,28.146343,1.001593,
,28.159027,1.842836,
,28.171951,0.900783,
,28.186214,1.817768,
,28.200146,1.399208,
,28.213461,0.808798,
,28.226431,1.233162,
,28.240238,0.528122,
,28.253899,1.158422,
,28.267239,1.303439,
,28.280523,0.900738,
,28.294012,1.165961,
,28.308163,0.897084,
,28.321289,1.079514,
,28.334309,1.111795,
,28.348518,0.136437,
,28.362026,-0.107883,
,28.375126,0.054939,
,28.389549,0.898478,
,28.403662,0.71502,
,28.418362,1.261258,
,28.43273,0.554608,
,28.446527,0.711257,
,28.459915,1.059134,
,28.474211,1.443951,
,28.487494,0.879207,
,28.501919,0.33796,
,28.516991,0.884465,
,28.531591,1.037812,
,28.545666,1.042775,
,28.561314,-0.130242,
,28.575733,0.9465,
,28.588804,0.465573,
,28.603182,0.888509,
,28.617525,1.224243,
,28.631504,1.219739,
,28.645571,0.287641,
,28.659447,0.586457,
,28.673338,0.308845,
,28.686737,0.89004,
,28.700108,0.593797,
,28.714912,0.862735,
,28.728325,1.508957,
,28.741558,1.26473,
,28.755144,1.199019,
,28.769655,0.873279,
,28.784565,1.75202,
,28.798735,0.537432,
,28.813221,0.083123,
,28.827776,-0.06478,
,28.842241,0.899991,
,28.856781,1.011794,
,28.871307,0.851899,
,28.885546,1.759481,
,28.900652,0.895935,
,28.915136,1.759659,
,28.929022,0.892614,
,28.943335,0.78134,
,28.957247,0.899992,
,28.970888,1.295146,
,28.984846,1.230544,
,28.999289,1.595721,
,29.012531,1.573212,
,29.027529,0.907946,
,29.041931,0.577431,
,29.056269,0.10119,
,29.070238,-0.169862,
,29.084019,1.815071,
,29.097437,0.190705,
,29.110512,1.272894,
,29.123545,0.908658,
,29.13686,0.033501,
,29.150787,0.679965,
,29.165573,1.410808,
,29.179777,0.779969,
,29.193968,-0.123431,
,29.207747,0.873914,
,29.221102,0.936197,
,29.235407,0.845985,
,29.249763,1.564939,
,29.263783,1.966157,
,29.277906,1.5985,
,29.291359,0.402961,
,29.305841,1.607894,
,29.320078,1.644607,
,29.333324,1.788023,
,29.346687,0.289993,
,29.361399,0.921906,
,29.375139,0.685011,
,29.388905,0.886574,
,29.402836,0.898765,
,29.416111,1.858377,
,29.429691,0.942517,
,29.443453,1.212827,
,29.457817,1.392267,
,29.470869,0.732615,
,29.483671,1.025209,
,29.497545,1.284396,
,29.511316,-0.08418,
,29.525761,0.672944,
,29.539614,1.901402,
,29.552919,1.180313,
,29.567724,0.532831,
,29.581135,0.891783,
,29.594614,0.577686,
,29.60891,1.066653,
,29.623039,1.264343,
,29.636723,0.866655,
,29.651154,0.939637,
,29.665131,1.948188,
,29.67905,1.521359,
,29.693794,0.905022,
,29.707602,1.078837,
,29.721004,-0.11761,
,29.734461,0.107984,
,29.748209,1.501984,
,29.761406,0.580152,
,29.774969,1.955541,
,29.78993,0.805403,
,29.804163,0.540893,
,29.818283,1.744238,
,29.832674,0.942954,
,29.847527,1.264614,
,29.86212,1.537305,
,29.876652,1.001572,
,29.890656,1.222532,
,29.905401,0.970341,
,29.91922,0.756668,
,29.933159,1.352242,
,29.947927,1.223078,
,29.961613,1.267053,
,29.974907,1.8639,
,29.988531,1.265348,
,30.001968,1.617134,
,30.016502,1.523379,
,30.031298,1.694867,
,30.045624,0.839964,
,30.059109,0.916319,
,30.072161,0.178794,
,30.085726,0.866233,
,30.099461,1.046647,
,30.113211,0.869312,
,30.127628,0.913942,
,30.141386,0.84303,
,30.155758,0.869402,
,30.170135,1.734209,
,30.184713,0.639099,
,30.198902,1.481596,
,30.213287,0.329868,
,30.23011,1.058166,
,30.24539,1.943867,
,30.258821,0.526207,
,30.27253,0.903656,
,30.287273,1.3709,
,30.301701,0.851758,
,30.318077,1.001185,
,30.333099,0.09339,
,30.346991,0.365872,
,30.361774,0.699797,
,30.377151,0.901049,
,30.393423,0.278389,
,30.408667,1.070781,
,30.423065,0.891748,
,30.438217,0.854666,
,30.453176,0.986772,
,30.468204,1.982613,
,30.483875,0.881004,
,30.500437,0.130047,
,30.516468,0.679214,
,30.530802,0.941259,
,30.547087,1.71925,
,30.561935,0.68844,
,30.581726,-0.023542,
,30.598629,0.046088,
,30.613302,1.119974,
,30.628952,0.578412,
,30.644775,1.646928,
,30.661413,0.663825,
,30.67815,0.902005,
,30.692965,1.713697,
,30.707603,0.843731,
,30.723808,0.106559,
,30.739273,1.238727,
,30.754261,0.892229,
,30.768948,0.928432,
,30.784748,0.90222,
,30.799532,0.900239,
,30.815777,0.986564,
,30.831253,0.772675,
,30.846962,1.055731,
,30.861349,1.273558,
,30.876659,1.857625,
,30.891506,0.659229,
,30.905575,1.024825,
,30.920748,0.934774,
,30.935627,1.297121,
,30.949942,0.86471,
,30.964918,0.904037,
,30.980139,0.311843,
,30.995115,0.854078,
,31.011837,0.492975,
,31.027178,0.706668,
,31.042347,0.904701,
,31.056192,1.861387,
,31.071209,1.2695,
,31.085564,0.289243,
,31.100775,0.725763,
,31.1152,0.213221,
,31.130089,1.097492,
,31.145054,0.864818,
,31.160128,1.143732,
,31.175034,0.306973,
,31.189451,0.706612,
,31.203955,1.353147,
,31.219278,0.798917,
,31.234507,1.156506,
,31.251827,1.712024,
,31.272602,1.107224,
,31.288271,0.540394,
,31.303738,-0.018074,
,31.319092,0.294385,
,31.334137,0.670558,
,31.351528,1.314533,
,31.369007,0.911123,
,31.386492,0.891419,
,31.402208,0.90394,
,31.418941,0.903491,
,31.434965,-0.146354,
,31.452122,0.043424,
,31.469236,0.608183,
,31.485664,0.905349,
,31.50215,0.488798,
,31.519178,0.451795,
,31.540434,0.885959,
,31.557816,0.967119,
,31.573795,0.880012,
,31.589653,0.515287,
,31.605824,0.036062,
,31.622627,0.887277,
,31.644596,0.97383,
,31.660969,1.191436,
,31.678719,1.906919,
,31.694067,0.843791,
,31.70817,1.118207,
,31.723381,0.928367,
,31.739054,1.184668,
,31.756714,-0.170325,
,31.777971,1.420231,
,31.794632,0.782549,
,31.810947,0.736054,
,31.827267,-0.114964,
,31.843622,-0.037374,
,31.859375,1.230212,
,31.875124,1.009262,
,31.891485,1.816051,
,31.906334,0.904896,
,31.920389,0.713226,
,31.9354,0.277076,
,31.950617,0.699137,
,31.964928,1.396814,
,31.979992,0.622696,
,31.994961,0.759514,
,32.009193,0.929809,
,32.022945,0.848688,
,32.037537,-0.117739,
,32.052147,0.908789,
,32.066727,1.499057,
,32.082111,0.899908,
,32.098732,0.379354,
,32.119274,1.854057,
,32.137657,1.172438,
,32.152222,0.03368,
,32.16922,0.202944,
,32.184616,0.836818,
,32.199871,1.255395,
,32.215076,0.900744,
,32.230019,1.766379,
,32.244987,1.312886,
,32.258907,0.67163,
,32.27354,-0.171054,
,32.287167,0.922459,
,32.300388,1.687238,
,32.314304,0.90194,
,32.329372,1.031865,
,32.343052,1.120335,
,32.358372,0.870511,
,32.371265,1.386936,
,32.38414,0.900858,
,32.401478,0.896336,
,32.415489,0.740201,
,32.430958,0.959161,
,32.445175,1.013815,
,32.460003,0.236209,
,32.475109,1.160052,
,32.489532,1.127667,
,32.502686,0.900865,
,32.516319,0.972066,
,32.530674,0.767507,
,32.544731,0.847975,
,32.55806,0.316792,
,32.571541,0.706077,
,32.585049,1.225301,
,32.601246,0.895906,
,32.614895,0.934798,
,32.628399,0.900339,
,32.643501,0.783338,
,32.659756,0.198447,
,32.672932,0.146306,
,32.686432,0.997833,
,32.699612,1.428156,
,32.713169,0.970528,
,32.725998,1.139986,
,32.741207,1.62518,
,32.754333,0.498754,
,32.768478,0.88391,
,32.781624,1.98668,
,32.798225,0.776259,
,32.811512,0.796047,
,32.824718,-0.11258,
,32.838974,1.005154,
,32.851833,-0.03694,
,32.865143,1.602357,
,32.878193,0.999583,
,32.893768,0.775492,
,32.907581,0.907364,
,32.921425,0.720567,
,32.935139,0.027233,
,32.949478,0.930464,
,32.963089,0.90598,
,32.978832,0.643235,
,32.99255,0.897197,
,33.007061,1.017209,
,33.021313,1.027097,
,33.034847,0.978028,
,33.050087,0.869536,
,33.063671,0.933685,
,33.077385,0.903003,
,33.090733,1.618924,
,33.104168,0.799323,
,33.117588,1.09525,
,33.132023,1.584817,
,33.147507,0.905624,
,33.1609,1.869943,
,33.175331,1.551953,
,33.191353,1.023899,
,33.205612,0.880765,
,33.219612,1.66782,
,33.233517,1.423468,
,33.250912,1.309889,
,33.265636,1.190159,
,33.28434,0.900405,
,33.298557,0.794452,
,33.314095,0.336856,
